InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,MonthName,YearMonth,IsCancelled,IsValidSale,CustomerID_Status
541592,85202,HANGING WOOD AND FELT HEART,25,2011-01-19 15:08:00,0.42,,United Kingdom,10.5,2011,1,Jan,2011-01,0,1,Missing
557217,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-06-17 12:30:00,3.75,17426.0,United Kingdom,15.0,2011,6,Jun,2011-06,0,1,Present
542536,20727,LUNCH BAG  BLACK SKULL.,10,2011-01-28 13:37:00,4.96,,United Kingdom,49.6,2011,1,Jan,2011-01,0,1,Missing
549449,22087,PAPER BUNTING WHITE LACE,24,2011-04-08 14:12:00,2.95,14227.0,United Kingdom,70.80000000000001,2011,4,Apr,2011-04,0,1,Present
579293,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-29 11:22:00,2.1,14419.0,United Kingdom,2.1,2011,11,Nov,2011-11,0,1,Present
574547,23212,HEART WREATH DECORATION WITH BELL,7,2011-11-04 15:08:00,1.25,17841.0,United Kingdom,8.75,2011,11,Nov,2011-11,0,1,Present
562711,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1,2011-08-08 14:53:00,0.83,16788.0,United Kingdom,0.83,2011,8,Aug,2011-08,0,1,Present
576774,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-11-16 13:21:00,1.25,13131.0,United Kingdom,15.0,2011,11,Nov,2011-11,0,1,Present
539294,21851,LILAC DIAMANTE PEN IN GIFT BOX,2,2010-12-16 16:45:00,4.95,15532.0,United Kingdom,9.9,2010,12,Dec,2010-12,0,1,Present
547102,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-21 10:41:00,1.65,14245.0,United Kingdom,19.799999999999997,2011,3,Mar,2011-03,0,1,Present
543529,22189,CREAM HEART CARD HOLDER,1,2011-02-09 12:16:00,3.95,18109.0,United Kingdom,3.95,2011,2,Feb,2011-02,0,1,Present
566922,22630,DOLLY GIRL LUNCH BOX,12,2011-09-15 14:58:00,1.95,16156.0,United Kingdom,23.4,2011,9,Sep,2011-09,0,1,Present
566282,22835,HOT WATER BOTTLE I AM SO POORLY,24,2011-09-11 14:29:00,4.25,15782.0,United Kingdom,102.0,2011,9,Sep,2011-09,0,1,Present
573576,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-10-31 14:09:00,4.13,14096.0,United Kingdom,12.39,2011,10,Oct,2011-10,0,1,Present
537193,22470,HEART OF WICKER LARGE,12,2010-12-05 13:49:00,2.95,15023.0,United Kingdom,35.400000000000006,2010,12,Dec,2010-12,0,1,Present
548516,20735,BLACK MINI TAPE MEASURE ,100,2011-03-31 16:28:00,0.83,,United Kingdom,83.0,2011,3,Mar,2011-03,0,1,Missing
556908,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2011-06-15 13:23:00,2.55,18165.0,United Kingdom,15.299999999999999,2011,6,Jun,2011-06,0,1,Present
574298,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,2011-11-03 15:56:00,7.46,,United Kingdom,7.46,2011,11,Nov,2011-11,0,1,Missing
C575940,23266,SET OF 3 WOODEN STOCKING DECORATION,-12,2011-11-13 11:38:00,1.25,17838.0,United Kingdom,-15.0,2011,11,Nov,2011-11,1,0,Present
561797,23208,LUNCH BAG VINTAGE LEAF DESIGN,30,2011-07-29 13:37:00,1.65,13178.0,United Kingdom,49.5,2011,7,Jul,2011-07,0,1,Present
542667,20713,JUMBO BAG OWLS,5,2011-01-31 12:16:00,1.95,17068.0,United Kingdom,9.75,2011,1,Jan,2011-01,0,1,Present
566869,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-09-15 13:20:00,1.45,13658.0,United Kingdom,17.4,2011,9,Sep,2011-09,0,1,Present
554348,23159,SET OF 5 PANCAKE DAY MAGNETS,6,2011-05-24 08:49:00,2.08,13523.0,United Kingdom,12.48,2011,5,May,2011-05,0,1,Present
557406,22488,NATURAL SLATE RECTANGLE CHALKBOARD,48,2011-06-20 11:30:00,1.45,15747.0,United Kingdom,69.6,2011,6,Jun,2011-06,0,1,Present
552171,15056BL,EDWARDIAN PARASOL BLACK,60,2011-05-06 13:01:00,4.95,14145.0,United Kingdom,297.0,2011,5,May,2011-05,0,1,Present
565923,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-09-08 10:00:00,2.55,17567.0,United Kingdom,15.299999999999999,2011,9,Sep,2011-09,0,1,Present
575954,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-11-13 12:03:00,4.95,17211.0,United Kingdom,4.95,2011,11,Nov,2011-11,0,1,Present
573501,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-10-31 12:02:00,4.25,18055.0,United Kingdom,17.0,2011,10,Oct,2011-10,0,1,Present
540646,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2011-01-10 14:32:00,1.66,,United Kingdom,1.66,2011,1,Jan,2011-01,0,1,Missing
578506,23130,MISTLETOE HEART WREATH GREEN,3,2011-11-24 13:01:00,4.15,17458.0,United Kingdom,12.450000000000001,2011,11,Nov,2011-11,0,1,Present
566033,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-09-08 13:07:00,2.1,16031.0,United Kingdom,2.1,2011,9,Sep,2011-09,0,1,Present
579512,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-11-29 16:47:00,19.96,,United Kingdom,19.96,2011,11,Nov,2011-11,0,1,Missing
578790,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-11-25 12:20:00,0.55,14966.0,United Kingdom,1.1,2011,11,Nov,2011-11,0,1,Present
559127,85099B,JUMBO BAG RED RETROSPOT,70,2011-07-06 12:33:00,2.08,15971.0,United Kingdom,145.6,2011,7,Jul,2011-07,0,1,Present
561209,22077,6 RIBBONS RUSTIC CHARM,1,2011-07-25 16:57:00,3.29,,United Kingdom,3.29,2011,7,Jul,2011-07,0,1,Missing
569139,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-09-30 14:55:00,1.25,16404.0,United Kingdom,20.0,2011,9,Sep,2011-09,0,1,Present
565932,23203,JUMBO BAG VINTAGE DOILY ,1,2011-09-08 10:35:00,2.08,16418.0,United Kingdom,2.08,2011,9,Sep,2011-09,0,1,Present
575303,21584,RETROSPOT SMALL TUBE MATCHES,2,2011-11-09 12:34:00,1.65,12893.0,United Kingdom,3.3,2011,11,Nov,2011-11,0,1,Present
560876,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-07-21 15:14:00,1.65,12626.0,Germany,19.799999999999997,2011,7,Jul,2011-07,0,1,Present
577010,23154,SET OF 4 JAM JAR MAGNETS,1,2011-11-17 12:11:00,2.08,15506.0,United Kingdom,2.08,2011,11,Nov,2011-11,0,1,Present
546890,21383,PACK OF 12 STICKY BUNNIES,12,2011-03-17 18:18:00,0.65,13394.0,United Kingdom,7.800000000000001,2011,3,Mar,2011-03,0,1,Present
559547,22998,TRAVEL CARD WALLET KEEP CALM,4,2011-07-10 15:12:00,0.42,17758.0,United Kingdom,1.68,2011,7,Jul,2011-07,0,1,Present
562029,21931,JUMBO STORAGE BAG SUKI,100,2011-08-01 16:41:00,1.79,16182.0,United Kingdom,179.0,2011,8,Aug,2011-08,0,1,Present
576926,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-11-17 10:59:00,1.45,14113.0,United Kingdom,17.4,2011,11,Nov,2011-11,0,1,Present
574856,21174,POTTERING IN THE SHED METAL SIGN,2,2011-11-07 12:06:00,4.13,,United Kingdom,8.26,2011,11,Nov,2011-11,0,1,Missing
575919,21175,GIN + TONIC DIET METAL SIGN,2,2011-11-11 17:00:00,2.55,15311.0,United Kingdom,5.1,2011,11,Nov,2011-11,0,1,Present
573364,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-10-30 13:09:00,0.65,14710.0,United Kingdom,7.800000000000001,2011,10,Oct,2011-10,0,1,Present
573163,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-10-28 09:06:00,1.25,16843.0,United Kingdom,30.0,2011,10,Oct,2011-10,0,1,Present
572612,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-10-25 11:14:00,1.45,16186.0,United Kingdom,17.4,2011,10,Oct,2011-10,0,1,Present
566602,23184,BULL DOG BOTTLE OPENER,4,2011-09-13 16:05:00,10.79,,United Kingdom,43.16,2011,9,Sep,2011-09,0,1,Missing
536592,22788,BROCANTE COAT RACK,1,2010-12-01 17:06:00,20.38,,United Kingdom,20.38,2010,12,Dec,2010-12,0,1,Missing
555704,22508,DOORSTOP RETROSPOT HEART,4,2011-06-06 15:06:00,3.75,14944.0,United Kingdom,15.0,2011,6,Jun,2011-06,0,1,Present
560491,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-07-19 10:51:00,1.45,12415.0,Australia,1.45,2011,7,Jul,2011-07,0,1,Present
575950,21803,CHRISTMAS TREE STAR DECORATION,36,2011-11-13 11:53:00,0.42,16983.0,United Kingdom,15.12,2011,11,Nov,2011-11,0,1,Present
549929,22982,PANTRY PASTRY BRUSH,12,2011-04-13 10:32:00,1.25,13740.0,United Kingdom,15.0,2011,4,Apr,2011-04,0,1,Present
579508,22619,SET OF 6 SOLDIER SKITTLES,4,2011-11-29 16:33:00,7.46,,United Kingdom,29.84,2011,11,Nov,2011-11,0,1,Missing
555649,22150,3 STRIPEY MICE FELTCRAFT,6,2011-06-06 13:47:00,1.95,15386.0,United Kingdom,11.7,2011,6,Jun,2011-06,0,1,Present
578834,22604,SET OF 4 NAPKIN CHARMS CUTLERY,4,2011-11-25 15:32:00,2.55,18109.0,United Kingdom,10.2,2011,11,Nov,2011-11,0,1,Present
579694,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-11-30 14:11:00,4.13,,United Kingdom,4.13,2011,11,Nov,2011-11,0,1,Missing
574737,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-11-06 15:53:00,2.08,14868.0,United Kingdom,24.96,2011,11,Nov,2011-11,0,1,Present
580367,23202,JUMBO BAG VINTAGE LEAF,2,2011-12-02 16:39:00,4.13,,United Kingdom,8.26,2011,12,Dec,2011-12,0,1,Missing
553574,22152,PLACE SETTING WHITE STAR,24,2011-05-18 09:59:00,0.42,16422.0,United Kingdom,10.08,2011,5,May,2011-05,0,1,Present
565915,21803,CHRISTMAS TREE STAR DECORATION,10,2011-09-07 15:52:00,0.42,15752.0,United Kingdom,4.2,2011,9,Sep,2011-09,0,1,Present
576186,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-11-14 11:25:00,3.75,14735.0,United Kingdom,30.0,2011,11,Nov,2011-11,0,1,Present
544684,71053,WHITE METAL LANTERN,1,2011-02-22 16:32:00,8.29,,United Kingdom,8.29,2011,2,Feb,2011-02,0,1,Missing
579458,22988,SOLDIERS EGG CUP ,1,2011-11-29 14:38:00,1.25,16549.0,United Kingdom,1.25,2011,11,Nov,2011-11,0,1,Present
550167,22522,CHILDS GARDEN FORK BLUE ,12,2011-04-14 16:38:00,0.85,14206.0,United Kingdom,10.2,2011,4,Apr,2011-04,0,1,Present
551982,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-05-05 13:56:00,0.65,15023.0,United Kingdom,7.800000000000001,2011,5,May,2011-05,0,1,Present
579187,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-11-28 15:31:00,9.96,,United Kingdom,9.96,2011,11,Nov,2011-11,0,1,Missing
551546,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-05-03 09:34:00,4.15,18062.0,United Kingdom,33.2,2011,5,May,2011-05,0,1,Present
562926,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-10 14:55:00,0.83,17512.0,United Kingdom,19.919999999999998,2011,8,Aug,2011-08,0,1,Present
559693,21198,WHITE HEART CONFETTI IN TUBE,2,2011-07-11 16:21:00,0.83,,United Kingdom,1.66,2011,7,Jul,2011-07,0,1,Missing
565434,21213,PACK OF 72 SKULL CAKE CASES,5,2011-09-04 13:35:00,0.55,12867.0,United Kingdom,2.75,2011,9,Sep,2011-09,0,1,Present
559068,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-07-06 10:41:00,8.5,17841.0,United Kingdom,8.5,2011,7,Jul,2011-07,0,1,Present
542112,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-01-25 13:55:00,5.95,13168.0,United Kingdom,11.9,2011,1,Jan,2011-01,0,1,Present
568702,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,2011-09-28 15:18:00,1.25,17950.0,United Kingdom,2.5,2011,9,Sep,2011-09,0,1,Present
576618,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,2011-11-15 17:00:00,2.46,,United Kingdom,2.46,2011,11,Nov,2011-11,0,1,Missing
552508,21240,BLUE POLKADOT CUP,2,2011-05-09 16:27:00,1.63,,United Kingdom,3.26,2011,5,May,2011-05,0,1,Missing
565067,84559A,3D SHEET OF DOG STICKERS,3,2011-08-31 17:16:00,0.85,15856.0,United Kingdom,2.55,2011,8,Aug,2011-08,0,1,Present
567670,22185,SLATE TILE NATURAL HANGING,2,2011-09-21 15:32:00,3.29,,United Kingdom,6.58,2011,9,Sep,2011-09,0,1,Missing
576252,22255,FELT TOADSTOOL  SMALL,24,2011-11-14 13:55:00,0.85,14418.0,United Kingdom,20.4,2011,11,Nov,2011-11,0,1,Present
539030,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2010-12-15 14:25:00,3.75,13089.0,United Kingdom,15.0,2010,12,Dec,2010-12,0,1,Present
555947,47343A,FUSCHIA FLOWER PURSE WITH BEADS,12,2011-06-08 10:45:00,0.83,14911.0,EIRE,9.959999999999999,2011,6,Jun,2011-06,0,1,Present
548708,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-04-03 12:41:00,2.95,13269.0,United Kingdom,2.95,2011,4,Apr,2011-04,0,1,Present
576867,82583,HOT BATHS METAL SIGN,12,2011-11-16 16:18:00,2.1,13012.0,United Kingdom,25.200000000000003,2011,11,Nov,2011-11,0,1,Present
571212,21930,JUMBO STORAGE BAG SKULLS,3,2011-10-14 12:53:00,2.08,12856.0,United Kingdom,6.24,2011,10,Oct,2011-10,0,1,Present
546850,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-03-17 13:20:00,0.95,13268.0,United Kingdom,11.399999999999999,2011,3,Mar,2011-03,0,1,Present
576097,22620,4 TRADITIONAL SPINNING TOPS,12,2011-11-14 09:21:00,1.45,14494.0,United Kingdom,17.4,2011,11,Nov,2011-11,0,1,Present
542625,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-01-31 09:50:00,2.46,,United Kingdom,2.46,2011,1,Jan,2011-01,0,1,Missing
564631,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-08-26 11:54:00,0.55,17451.0,United Kingdom,13.200000000000001,2011,8,Aug,2011-08,0,1,Present
546670,22321,BIRD DECORATION RED RETROSPOT,6,2011-03-15 15:37:00,0.85,13451.0,United Kingdom,5.1,2011,3,Mar,2011-03,0,1,Present
569110,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-09-30 12:44:00,3.75,17675.0,United Kingdom,15.0,2011,9,Sep,2011-09,0,1,Present
549833,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-04-12 13:19:00,1.25,13458.0,United Kingdom,15.0,2011,4,Apr,2011-04,0,1,Present
545411,22960,JAM MAKING SET WITH JARS,12,2011-03-02 12:21:00,3.75,16128.0,United Kingdom,45.0,2011,3,Mar,2011-03,0,1,Present
555644,22101,MIRROR MOSAIC VOTIVE HOLDER,6,2011-06-06 13:24:00,2.1,16520.0,United Kingdom,12.600000000000001,2011,6,Jun,2011-06,0,1,Present
567661,22332,SKULLS PARTY BAG + STICKER SET,4,2011-09-21 15:06:00,1.65,13959.0,United Kingdom,6.6,2011,9,Sep,2011-09,0,1,Present
566930,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-09-15 15:26:00,1.95,15417.0,United Kingdom,15.6,2011,9,Sep,2011-09,0,1,Present
564974,22135,MINI LADLE LOVE HEART PINK,2,2011-08-31 15:32:00,0.83,,United Kingdom,1.66,2011,8,Aug,2011-08,0,1,Missing
574936,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,12,2011-11-07 17:06:00,0.42,13066.0,United Kingdom,5.04,2011,11,Nov,2011-11,0,1,Present
545188,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-02-28 15:19:00,1.25,14056.0,United Kingdom,3.75,2011,2,Feb,2011-02,0,1,Present
541270,22485,SET OF 2 WOODEN MARKET CRATES,4,2011-01-17 11:09:00,12.75,14976.0,United Kingdom,51.0,2011,1,Jan,2011-01,0,1,Present
571476,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-10-17 14:51:00,1.25,13546.0,United Kingdom,2.5,2011,10,Oct,2011-10,0,1,Present
560926,22717,CARD DOG AND BALL ,2,2011-07-22 09:20:00,0.83,,United Kingdom,1.66,2011,7,Jul,2011-07,0,1,Missing
541869,22197,SMALL POPCORN HOLDER,8,2011-01-24 09:35:00,1.63,,United Kingdom,13.04,2011,1,Jan,2011-01,0,1,Missing
580612,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-12-05 11:58:00,2.5,,United Kingdom,7.5,2011,12,Dec,2011-12,0,1,Missing
578309,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2011-11-23 16:20:00,0.85,15253.0,United Kingdom,20.4,2011,11,Nov,2011-11,0,1,Present
550277,21889,WOODEN BOX OF DOMINOES,12,2011-04-15 12:48:00,1.25,12639.0,Sweden,15.0,2011,4,Apr,2011-04,0,1,Present
556812,37342,POLKADOT COFFEE CUP & SAUCER PINK,1,2011-06-14 17:25:00,2.46,,United Kingdom,2.46,2011,6,Jun,2011-06,0,1,Missing
575177,23536,WALL ART VILLAGE SHOW ,1,2011-11-08 18:41:00,12.46,,United Kingdom,12.46,2011,11,Nov,2011-11,0,1,Missing
569367,22983,CARD BILLBOARD FONT,12,2011-10-03 15:28:00,0.42,13994.0,United Kingdom,5.04,2011,10,Oct,2011-10,0,1,Present
575887,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-11-11 14:03:00,4.25,17243.0,United Kingdom,102.0,2011,11,Nov,2011-11,0,1,Present
568135,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-09-23 17:04:00,4.13,,United Kingdom,4.13,2011,9,Sep,2011-09,0,1,Missing
559921,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3,2011-07-13 15:42:00,2.55,13667.0,United Kingdom,7.6499999999999995,2011,7,Jul,2011-07,0,1,Present
553389,22354,RETROSPOT PADDED SEAT CUSHION,2,2011-05-16 16:37:00,7.46,,United Kingdom,14.92,2011,5,May,2011-05,0,1,Missing
578944,20726,LUNCH BAG WOODLAND,1,2011-11-27 13:41:00,1.65,16005.0,United Kingdom,1.65,2011,11,Nov,2011-11,0,1,Present
570388,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-10 12:37:00,4.95,14911.0,EIRE,14.850000000000001,2011,10,Oct,2011-10,0,1,Present
560694,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-07-20 12:05:00,2.08,12757.0,Portugal,20.8,2011,7,Jul,2011-07,0,1,Present
568392,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-09-27 10:08:00,0.12,14272.0,United Kingdom,2.88,2011,9,Sep,2011-09,0,1,Present
557744,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-22 12:09:00,0.55,15194.0,United Kingdom,13.200000000000001,2011,6,Jun,2011-06,0,1,Present
539748,22309,TEA COSY RED  STRIPE,1,2010-12-21 15:23:00,5.06,,United Kingdom,5.06,2010,12,Dec,2010-12,0,1,Missing
573892,22617,BAKING SET SPACEBOY DESIGN,3,2011-11-01 13:57:00,4.95,14911.0,EIRE,14.850000000000001,2011,11,Nov,2011-11,0,1,Present
537463,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-07 10:08:00,0.55,12681.0,France,13.200000000000001,2010,12,Dec,2010-12,0,1,Present
556128,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-09 10:31:00,0.55,13038.0,United Kingdom,13.200000000000001,2011,6,Jun,2011-06,0,1,Present
553148,21947,SET OF 6 HEART CHOPSTICKS,12,2011-05-13 14:09:00,1.25,,Hong Kong,15.0,2011,5,May,2011-05,0,1,Missing
536769,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-02 14:47:00,0.55,17581.0,United Kingdom,13.200000000000001,2010,12,Dec,2010-12,0,1,Present
541138,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-01-14 10:42:00,2.1,12553.0,France,12.600000000000001,2011,1,Jan,2011-01,0,1,Present
553037,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,2011-05-13 08:10:00,0.83,12471.0,Germany,19.919999999999998,2011,5,May,2011-05,0,1,Present
541262,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-01-16 15:50:00,1.25,18069.0,United Kingdom,2.5,2011,1,Jan,2011-01,0,1,Present
581219,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-12-08 09:28:00,2.46,,United Kingdom,7.38,2011,12,Dec,2011-12,0,1,Missing
578827,21813,GARLAND WITH STARS AND BELLS,3,2011-11-25 14:25:00,3.29,,United Kingdom,9.870000000000001,2011,11,Nov,2011-11,0,1,Missing
581219,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-12-08 09:28:00,10.79,,United Kingdom,10.79,2011,12,Dec,2011-12,0,1,Missing
546910,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-03-17 19:46:00,2.1,13969.0,United Kingdom,4.2,2011,3,Mar,2011-03,0,1,Present
572921,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-10-26 16:57:00,0.55,15993.0,United Kingdom,0.55,2011,10,Oct,2011-10,0,1,Present
571418,22469,HEART OF WICKER SMALL,2,2011-10-17 12:35:00,1.65,16412.0,United Kingdom,3.3,2011,10,Oct,2011-10,0,1,Present
548164,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-03-29 13:44:00,7.46,,United Kingdom,7.46,2011,3,Mar,2011-03,0,1,Missing
559693,21471,STRAWBERRY RAFFIA FOOD COVER,2,2011-07-11 16:21:00,3.29,,United Kingdom,6.58,2011,7,Jul,2011-07,0,1,Missing
580611,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2011-12-05 11:49:00,0.85,12748.0,United Kingdom,0.85,2011,12,Dec,2011-12,0,1,Present
576329,15056N,EDWARDIAN PARASOL NATURAL,1,2011-11-14 15:22:00,12.46,,United Kingdom,12.46,2011,11,Nov,2011-11,0,1,Missing
559131,84879,ASSORTED COLOUR BIRD ORNAMENT,80,2011-07-06 13:04:00,1.69,18144.0,United Kingdom,135.2,2011,7,Jul,2011-07,0,1,Present
547967,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2011-03-28 15:49:00,0.83,,United Kingdom,0.83,2011,3,Mar,2011-03,0,1,Missing
541696,90214A,"LETTER ""A"" BLING KEY RING",3,2011-01-20 18:08:00,0.83,,United Kingdom,2.4899999999999998,2011,1,Jan,2011-01,0,1,Missing
C548460,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,2011-03-31 11:58:00,7.95,16801.0,United Kingdom,-15.9,2011,3,Mar,2011-03,1,0,Present
538537,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2010-12-13 10:41:00,5.55,12747.0,United Kingdom,66.6,2010,12,Dec,2010-12,0,1,Present
575975,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-13 13:18:00,0.79,13536.0,United Kingdom,14.22,2011,11,Nov,2011-11,0,1,Present
555320,22350,ILLUSTRATED CAT BOWL ,1,2011-06-02 11:00:00,4.96,,United Kingdom,4.96,2011,6,Jun,2011-06,0,1,Missing
537868,22899,CHILDREN'S APRON DOLLY GIRL ,8,2010-12-08 16:49:00,2.1,12433.0,Norway,16.8,2010,12,Dec,2010-12,0,1,Present
557570,22315,200 RED + WHITE BENDY STRAWS,2,2011-06-21 10:48:00,1.25,15998.0,United Kingdom,2.5,2011,6,Jun,2011-06,0,1,Present
541268,84992,72 SWEETHEART FAIRY CAKE CASES,8,2011-01-17 10:52:00,0.55,12872.0,United Kingdom,4.4,2011,1,Jan,2011-01,0,1,Present
551857,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-05-04 15:33:00,0.95,13037.0,United Kingdom,11.399999999999999,2011,5,May,2011-05,0,1,Present
571244,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-10-14 15:46:00,2.1,17180.0,United Kingdom,4.2,2011,10,Oct,2011-10,0,1,Present
568782,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-09-29 08:53:00,0.85,13985.0,United Kingdom,8.5,2011,9,Sep,2011-09,0,1,Present
544335,22852,DOG BOWL VINTAGE CREAM,3,2011-02-17 19:21:00,4.25,14702.0,United Kingdom,12.75,2011,2,Feb,2011-02,0,1,Present
559506,20733,GOLD MINI TAPE MEASURE ,2,2011-07-08 15:17:00,0.83,,United Kingdom,1.66,2011,7,Jul,2011-07,0,1,Missing
558372,22427,ENAMEL FLOWER JUG CREAM,2,2011-06-28 15:47:00,5.95,16200.0,United Kingdom,11.9,2011,6,Jun,2011-06,0,1,Present
550458,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-04-18 13:13:00,4.13,,United Kingdom,4.13,2011,4,Apr,2011-04,0,1,Missing
573830,23583,LUNCH BAG PAISLEY PARK  ,2,2011-11-01 11:35:00,1.65,16960.0,United Kingdom,3.3,2011,11,Nov,2011-11,0,1,Present
576687,21935,SUKI  SHOULDER BAG,1,2011-11-16 12:13:00,1.65,13558.0,United Kingdom,1.65,2011,11,Nov,2011-11,0,1,Present
568397,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-27 10:24:00,2.95,15745.0,United Kingdom,17.700000000000003,2011,9,Sep,2011-09,0,1,Present
577089,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-17 15:59:00,12.75,12841.0,United Kingdom,12.75,2011,11,Nov,2011-11,0,1,Present
566408,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-09-12 13:43:00,1.65,16984.0,United Kingdom,3.3,2011,9,Sep,2011-09,0,1,Present
547772,22431,WATERING CAN BLUE ELEPHANT,1,2011-03-25 11:34:00,1.95,17979.0,United Kingdom,1.95,2011,3,Mar,2011-03,0,1,Present
576592,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,2011-11-15 14:47:00,1.25,13614.0,United Kingdom,1.25,2011,11,Nov,2011-11,0,1,Present
C549900,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-04-12 16:10:00,12.75,17180.0,United Kingdom,-12.75,2011,4,Apr,2011-04,1,0,Present
546912,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,2011-03-17 20:12:00,4.95,15861.0,United Kingdom,19.8,2011,3,Mar,2011-03,0,1,Present
563940,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-08-22 09:30:00,1.25,17416.0,United Kingdom,15.0,2011,8,Aug,2011-08,0,1,Present
580729,23201,JUMBO BAG ALPHABET,2,2011-12-05 17:24:00,4.13,,United Kingdom,8.26,2011,12,Dec,2011-12,0,1,Missing
541424,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,4,2011-01-17 17:57:00,1.63,,United Kingdom,6.52,2011,1,Jan,2011-01,0,1,Missing
